frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
23,0.650127,35.763042,228.280518,5.505228,15.397467,231.828232,11.165898,-9.060410,232.366898,33.021362,-4.088715,213.694382,29.111797,20.600639,216.308273,14.151809,37.281303,221.267746,8.974888,28.438025,236.709213,21.415741,30.875654,225.698090,14.381961,50.858555,213.951141,-3.088960,51.799759,235.819000,8.946692,76.101089,223.615311,0.045159,77.973534,235.938095
24,1.334107,35.704063,228.045258,6.449445,14.894753,232.478683,11.692639,-9.165516,232.626984,33.237915,-3.595223,213.343887,29.600981,20.827768,215.014999,14.869201,37.067551,221.669586,9.787598,27.647610,236.580978,22.244953,30.914740,225.222015,14.067784,52.610783,214.780655,-3.457151,48.932938,233.291687,10.709396,76.001419,223.257584,1.197082,72.286156,232.409683
25,1.336818,34.948261,227.463379,6.610915,14.252984,233.307281,11.871752,-9.404398,231.563019,33.142277,-3.805588,213.480606,29.539036,20.649647,215.967255,14.579900,37.372589,222.448120,10.474125,27.206667,235.491440,22.296362,30.798870,224.249527,13.261511,52.981201,214.948364,-4.497207,44.502354,232.185196,9.240148,75.271553,223.764954,-0.065485,68.903923,234.177750
26,1.346536,35.738037,227.533203,7.025286,14.865434,233.597214,11.555083,-9.040564,231.291000,33.123337,-4.485176,213.502045,29.342281,19.903332,215.149109,14.851717,36.175152,221.720688,11.141612,27.496078,234.554169,22.781900,30.534641,223.569489,10.626061,47.455711,209.114349,-2.176615,48.182320,230.613464,4.981386,69.515640,216.763824,0.778508,65.642197,230.226685
27,1.240525,35.934517,227.847382,7.468435,15.122093,234.025284,11.406488,-8.764993,231.245621,32.811047,-4.975088,213.481339,30.028000,18.956699,215.991882,14.723332,35.830547,221.317932,12.182508,27.027105,233.706711,23.649679,29.125645,223.506454,14.007120,43.883305,207.837784,-0.377586,47.737709,231.660446,8.107466,64.654129,212.824860,3.912281,63.915104,223.898972
28,0.568641,36.078205,227.175507,7.184887,15.712898,233.355438,11.430151,-8.475485,231.178619,32.469257,-4.697372,212.885559,29.919781,19.299196,216.531616,14.354342,35.877701,220.648895,13.133082,28.612587,234.650558,24.038561,30.240528,222.359665,11.126477,45.878052,207.986755,-1.707195,45.030666,231.092041,8.408566,64.521751,212.746643,4.989614,63.851940,225.277023
29,0.723146,35.984589,228.061935,7.322235,15.854070,233.343079,11.854044,-8.611942,232.064148,32.563286,-4.507923,213.050354,31.105280,19.357458,218.021103,15.000863,35.959785,221.743820,13.422366,29.746796,233.606308,24.762449,31.448736,222.634735,12.133631,47.217506,208.544876,-2.737685,50.942413,227.765915,8.656157,68.787537,219.153687,5.675631,68.280716,227.263840
30,1.062366,35.440838,227.999878,7.063105,15.413067,233.633484,11.606069,-8.783350,231.875305,32.801159,-4.429928,213.405945,30.880754,19.810320,217.613754,15.126277,35.846924,221.521805,13.515691,28.853210,232.127625,25.225723,31.216940,221.458160,11.761454,43.033295,204.940323,-1.870016,47.889259,222.939560,6.911569,65.333656,213.479691,6.294957,68.546577,221.888748
31,1.136260,35.241745,227.380646,7.008810,15.052795,233.193909,11.937428,-8.691091,231.556091,32.511017,-4.399547,213.084869,30.300472,19.857693,216.298141,14.751548,36.102077,221.366348,14.240174,28.932362,230.783524,26.147635,31.537750,220.603149,11.316113,45.001019,204.961670,-3.260025,41.883503,222.306351,8.646904,64.128403,216.423874,7.069009,59.618679,223.840881
32,1.564397,35.692581,227.171646,7.198585,15.384679,232.946228,11.847669,-8.483374,232.124420,32.598507,-4.474064,212.832489,30.359634,19.583447,216.398163,14.274377,36.022625,221.107300,15.095132,29.294014,231.367462,27.099119,31.888126,220.053207,14.928864,47.200897,208.373230,-0.843840,43.242046,228.620148,6.978141,63.806976,216.541794,9.883687,59.877819,235.068970
33,0.893962,35.292179,226.677307,6.860296,14.855981,232.532166,11.647502,-8.635110,231.253311,32.897434,-4.500388,213.323517,29.094261,19.500824,215.187836,13.437327,36.305870,221.323929,15.656990,28.429222,230.262634,27.892700,31.985641,218.710861,12.181951,47.771351,208.968369,-2.309268,39.566280,229.329605,11.732387,64.741768,217.998032,7.896755,59.889931,231.344604
34,0.817731,34.905354,226.579956,6.010806,14.674986,232.652466,11.292346,-8.699068,230.510223,32.845272,-4.485636,213.393616,29.143034,19.450001,215.653671,13.567679,36.300064,221.932968,16.128611,28.308397,230.554184,28.840149,32.055332,220.024048,14.642212,48.588585,208.738312,-3.336431,39.547985,226.787888,12.080269,64.864876,223.319748,8.079385,57.272755,225.484833
35,0.623176,35.227970,226.208633,6.555880,14.794078,232.777191,11.370822,-8.394573,231.061951,32.991978,-4.627821,213.906845,29.427244,19.298372,216.343918,13.182706,36.450279,221.970917,16.403032,28.500031,230.952576,28.840794,31.625162,219.998962,14.320081,49.085991,211.985504,-1.439581,42.517365,227.890152,8.556623,64.131477,219.569855,6.554605,59.807518,224.855774
36,0.814608,35.571915,227.161224,6.740585,15.139364,233.059555,10.872212,-8.025214,230.454468,32.677200,-4.538808,213.600449,28.896881,19.441849,216.004532,12.553251,36.695225,221.282913,16.147167,30.148298,231.548798,28.504095,32.190071,219.640488,13.304375,50.142456,209.577682,-1.754555,42.957954,226.562302,9.065060,65.175591,218.694641,6.637109,62.433620,226.178864
37,1.247701,35.258423,227.760223,6.665813,14.705017,233.266464,11.081186,-8.602691,230.879318,32.493740,-4.629309,213.298187,29.293053,19.562792,216.282166,13.110946,36.927521,221.457886,15.585947,27.130428,230.938828,28.261507,31.745872,220.216263,13.440598,47.431999,210.517944,-2.308985,40.238182,229.925262,9.513890,66.373611,222.135727,8.675892,62.454926,233.212173
38,0.432791,36.350948,227.683350,5.941383,15.236995,233.740128,10.921398,-8.487336,231.557175,32.152870,-4.545031,213.328644,30.855751,19.448511,217.068298,14.246148,36.408596,221.902985,14.508082,28.550518,231.852722,27.651562,31.450632,221.931427,14.580135,46.002949,208.104263,-2.959440,42.310192,228.786469,8.176050,65.468201,220.144989,9.496251,61.822647,232.606659
39,1.767830,35.990597,228.897919,7.394405,15.764891,234.796097,11.219290,-8.644619,231.910110,32.489647,-4.293434,213.612091,30.748049,19.531395,217.835739,14.833488,36.123619,221.282501,13.693885,29.936388,234.223679,26.253151,31.664242,223.620346,12.949121,47.269058,208.009262,-2.101689,50.193153,227.690994,8.212181,65.656181,213.852478,6.043571,66.830643,226.495331
40,0.787487,35.969696,228.713654,6.859123,16.329830,233.879196,11.278421,-8.428649,232.530609,32.471397,-4.609997,213.750214,30.589718,19.663412,217.478302,15.008936,35.604919,221.575378,12.662399,27.993128,234.827133,24.485111,30.605522,224.432983,12.889105,47.700500,209.593552,-2.048927,52.510231,229.181961,9.142596,68.107689,214.253983,5.521674,69.066772,226.072464
