frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
592,0.349036,-0.375090,3.392405,0.378810,-0.580073,3.291730,0.444316,-0.830074,3.307390,0.809972,-0.746032,3.613104,0.997540,-0.424087,3.612352,0.867923,-0.176433,3.596738,0.485220,-0.206548,3.493072,0.711406,-0.092531,3.566724,0.379971,0.214364,3.462550,0.221593,0.035492,3.477368,0.449781,0.303433,3.295978,0.307752,0.189617,3.347643
593,0.349917,-0.380014,3.397040,0.365927,-0.587765,3.290610,0.440441,-0.832567,3.304673,0.814173,-0.751513,3.614523,0.995418,-0.427492,3.616382,0.873310,-0.170879,3.595681,0.472297,-0.203144,3.495437,0.706809,-0.099163,3.570614,0.430661,0.270953,3.421436,0.236811,0.090915,3.446516,0.448548,0.345474,3.267982,0.324279,0.234887,3.317091
594,0.341641,-0.373159,3.401726,0.371095,-0.587694,3.305778,0.442071,-0.832527,3.303339,0.817115,-0.757390,3.617758,0.994228,-0.429600,3.615309,0.874756,-0.173253,3.597821,0.459027,-0.196107,3.494052,0.694085,-0.089765,3.570615,0.403644,0.236479,3.450997,0.217022,0.095992,3.450006,0.487723,0.492200,3.200561,0.361288,0.329789,3.254255
595,0.347193,-0.355119,3.397138,0.351152,-0.578642,3.295445,0.438417,-0.848044,3.301360,0.822660,-0.768254,3.611995,0.989190,-0.424997,3.621708,0.866825,-0.169052,3.601750,0.448771,-0.197587,3.495857,0.687969,-0.094315,3.575735,0.385150,0.226754,3.458944,0.215164,0.085856,3.447980,0.410403,0.355551,3.273544,0.282678,0.216570,3.320529
596,0.342673,-0.364710,3.397874,0.349218,-0.585170,3.300749,0.444313,-0.840531,3.294990,0.826629,-0.769454,3.616320,0.990287,-0.424545,3.622437,0.870322,-0.167213,3.597581,0.448892,-0.197806,3.495564,0.689470,-0.088687,3.572215,0.386914,0.223288,3.463349,0.211743,0.077390,3.461668,0.428479,0.377261,3.295940,0.301891,0.196625,3.345632
597,0.349932,-0.358702,3.404536,0.346349,-0.580470,3.316682,0.442856,-0.846730,3.286831,0.828908,-0.782724,3.616716,0.986207,-0.430488,3.622256,0.858490,-0.164897,3.602164,0.479555,-0.179787,3.490404,0.718804,-0.086414,3.569955,0.428691,0.250714,3.446106,0.247303,0.101461,3.461435,0.384749,0.356603,3.252546,0.273996,0.240315,3.316830
598,0.353173,-0.341422,3.397142,0.348852,-0.576173,3.327269,0.448376,-0.862741,3.289351,0.844071,-0.801149,3.615366,0.978527,-0.430197,3.625201,0.866125,-0.161364,3.600633,0.455620,-0.179389,3.491532,0.713716,-0.079842,3.566000,0.436961,0.265660,3.435849,0.253315,0.121798,3.443334,0.389309,0.393328,3.194385,0.264620,0.247110,3.286342
599,0.343671,-0.357928,3.400229,0.355484,-0.587823,3.331588,0.455767,-0.868896,3.282237,0.852698,-0.808015,3.614776,0.985254,-0.427102,3.619960,0.857144,-0.153011,3.601395,0.463395,-0.191878,3.490846,0.709222,-0.084734,3.569479,0.433080,0.262876,3.441852,0.239051,0.118357,3.454126,0.403595,0.391415,3.218418,0.274560,0.181428,3.355833
600,0.346473,-0.351274,3.392540,0.355229,-0.590195,3.339668,0.453899,-0.876401,3.275478,0.855141,-0.809676,3.611351,0.970568,-0.434736,3.619325,0.866325,-0.152287,3.599979,0.457483,-0.207729,3.492201,0.709613,-0.098318,3.574628,0.429402,0.233613,3.464701,0.238494,0.082655,3.463437,0.374202,0.370252,3.262462,0.256181,0.196142,3.335155
601,0.347911,-0.358338,3.400713,0.366836,-0.592575,3.338457,0.455115,-0.881491,3.271224,0.859947,-0.823654,3.609862,0.972545,-0.438477,3.617286,0.863263,-0.152621,3.598257,0.465076,-0.211831,3.493237,0.724520,-0.098497,3.575465,0.438103,0.244826,3.453529,0.237460,0.087022,3.454386,0.373063,0.370909,3.238837,0.251011,0.200535,3.323117
602,0.343710,-0.341001,3.396180,0.363647,-0.594867,3.343899,0.456673,-0.887008,3.262424,0.863715,-0.836603,3.609365,0.961312,-0.441211,3.619114,0.866768,-0.145180,3.595523,0.467534,-0.204485,3.490727,0.713560,-0.103102,3.576732,0.444292,0.259561,3.441510,0.251571,0.131511,3.422890,0.406387,0.313363,3.320382,0.283101,0.109924,3.395347
603,0.349497,-0.356069,3.395988,0.373490,-0.607617,3.345378,0.465837,-0.904705,3.255267,0.870026,-0.846836,3.608732,0.941748,-0.447153,3.622333,0.870894,-0.151535,3.595135,0.461213,-0.217378,3.490986,0.720412,-0.108157,3.575699,0.465267,0.274543,3.428316,0.252272,0.108900,3.428629,0.410723,0.360445,3.266152,0.274461,0.125687,3.385740
604,0.355019,-0.349277,3.402109,0.389696,-0.605042,3.353975,0.471949,-0.915375,3.254937,0.874173,-0.871137,3.601943,0.939860,-0.466450,3.617398,0.868927,-0.157709,3.594920,0.480502,-0.231621,3.490615,0.735748,-0.123317,3.571812,0.448544,0.272717,3.433873,0.255967,0.092440,3.437897,0.433178,0.351612,3.276727,0.284765,0.126180,3.380637
605,0.352644,-0.351476,3.396860,0.402395,-0.603676,3.351140,0.465801,-0.921493,3.250816,0.878429,-0.882883,3.601770,0.925817,-0.474844,3.626690,0.860751,-0.160761,3.595093,0.460606,-0.235295,3.489514,0.714678,-0.126539,3.575676,0.461528,0.265789,3.437526,0.245165,0.086560,3.438058,0.380254,0.374786,3.242766,0.251438,0.164629,3.342588
606,0.352727,-0.370106,3.396793,0.395812,-0.613452,3.347051,0.463902,-0.918567,3.248336,0.877654,-0.887375,3.602973,0.919650,-0.480464,3.634785,0.855612,-0.163522,3.602329,0.468780,-0.242561,3.489220,0.728389,-0.131372,3.574769,0.468833,0.263294,3.433881,0.271048,0.121769,3.419679,0.444025,0.191960,3.435893,0.290582,0.033215,3.449412
607,0.345636,-0.364507,3.399954,0.406048,-0.615089,3.350384,0.476153,-0.928610,3.247151,0.885418,-0.900621,3.602978,0.913113,-0.485390,3.633662,0.853555,-0.164256,3.600127,0.464503,-0.250524,3.489801,0.723779,-0.139900,3.576013,0.458010,0.265474,3.439740,0.274502,0.116626,3.421510,0.362250,0.203973,3.412952,0.286557,0.110920,3.382746
608,0.345902,-0.371946,3.404300,0.413872,-0.639255,3.362439,0.475633,-0.948312,3.238786,0.891053,-0.908518,3.599468,0.906245,-0.488087,3.629483,0.851738,-0.167822,3.601984,0.468432,-0.254717,3.487065,0.724077,-0.148960,3.576494,0.459474,0.258591,3.438798,0.249664,0.099283,3.426786,0.397100,0.318979,3.296774,0.281954,0.167036,3.336903
609,0.337180,-0.367780,3.398392,0.411784,-0.640146,3.364128,0.478784,-0.957518,3.238866,0.900318,-0.918307,3.595514,0.895699,-0.493277,3.636734,0.848109,-0.165381,3.604914,0.481164,-0.267962,3.487964,0.736034,-0.156092,3.575971,0.448888,0.250409,3.441653,0.261470,0.078631,3.443928,0.417834,0.247539,3.364627,0.309332,0.060927,3.429703
610,0.344223,-0.351483,3.407628,0.427836,-0.619002,3.364872,0.479722,-0.949922,3.236475,0.908352,-0.925574,3.592577,0.890633,-0.501173,3.633349,0.848723,-0.165347,3.602818,0.474634,-0.272559,3.488909,0.737634,-0.164173,3.577022,0.475915,0.259603,3.441445,0.283279,0.112718,3.437201,0.392545,0.268313,3.355082,0.306475,0.074783,3.420535
611,0.338224,-0.349485,3.408518,0.437126,-0.617277,3.369420,0.470401,-0.947144,3.236073,0.908049,-0.927119,3.590740,0.885564,-0.504203,3.630611,0.847685,-0.163510,3.597832,0.477237,-0.277984,3.488455,0.740871,-0.167143,3.577179,0.482726,0.249921,3.443250,0.276317,0.061470,3.464195,0.383699,0.347562,3.266810,0.301352,0.065042,3.433051
612,0.337832,-0.366490,3.404758,0.426397,-0.629032,3.358438,0.473396,-0.957440,3.229825,0.909479,-0.935697,3.593930,0.875945,-0.513150,3.640185,0.857833,-0.164202,3.599650,0.478073,-0.279005,3.488324,0.738501,-0.173489,3.577407,0.479601,0.249887,3.445017,0.291637,0.069709,3.460316,0.401276,0.422360,3.200453,0.319312,0.198922,3.323460
613,0.332241,-0.359915,3.412437,0.431701,-0.619602,3.353853,0.470088,-0.949268,3.228257,0.905820,-0.930813,3.591644,0.871905,-0.516012,3.641141,0.848640,-0.164104,3.600886,0.469568,-0.292591,3.493779,0.731492,-0.177865,3.582475,0.456443,0.231057,3.457422,0.255526,0.030727,3.474320,0.369737,0.360947,3.265826,0.260351,0.112932,3.385500
614,0.331210,-0.360486,3.408642,0.435394,-0.622848,3.359343,0.471483,-0.961562,3.230582,0.909404,-0.937428,3.591209,0.874388,-0.515287,3.639412,0.855254,-0.162291,3.597296,0.475926,-0.295806,3.490494,0.739650,-0.184347,3.579067,0.454993,0.226389,3.457956,0.266781,0.039901,3.467169,0.409208,0.352252,3.272211,0.296328,0.116348,3.385245
615,0.333691,-0.377105,3.410369,0.427497,-0.622008,3.354879,0.478913,-0.954613,3.231850,0.908555,-0.927016,3.591250,0.870179,-0.511972,3.644029,0.853253,-0.165508,3.598654,0.490917,-0.301945,3.490652,0.745613,-0.189223,3.580580,0.485052,0.222906,3.454927,0.255044,-0.002612,3.490916,0.381976,0.343123,3.262398,0.302971,0.159702,3.358401
616,0.348477,-0.371031,3.408480,0.434205,-0.618200,3.357574,0.477589,-0.953102,3.232148,0.910705,-0.931074,3.594064,0.870558,-0.507963,3.645223,0.851211,-0.165077,3.600250,0.503432,-0.298670,3.487774,0.761722,-0.194541,3.579818,0.485411,0.219868,3.456262,0.274553,0.011223,3.490746,0.445613,0.329067,3.284304,0.335875,0.073140,3.416538
617,0.339580,-0.357697,3.409061,0.436193,-0.602326,3.353364,0.478756,-0.949699,3.235280,0.910316,-0.936183,3.592833,0.880637,-0.512708,3.641235,0.849853,-0.176275,3.604216,0.491987,-0.297742,3.490696,0.748459,-0.195371,3.582021,0.484602,0.219519,3.465255,0.273119,0.010736,3.489238,0.406603,0.339437,3.277037,0.321679,0.053881,3.438354
618,0.336836,-0.345152,3.409744,0.437871,-0.591549,3.359594,0.477368,-0.947163,3.235243,0.910355,-0.932746,3.591377,0.876880,-0.515522,3.642514,0.852324,-0.174276,3.606041,0.478264,-0.294108,3.489284,0.734560,-0.198348,3.583694,0.480393,0.214747,3.465641,0.268575,0.024098,3.480186,0.415909,0.358891,3.242344,0.330279,0.115751,3.379352
619,0.334918,-0.348683,3.408031,0.432615,-0.596998,3.355956,0.476585,-0.949886,3.235411,0.912589,-0.928926,3.586672,0.876143,-0.508986,3.640762,0.851169,-0.173730,3.604871,0.478514,-0.303568,3.494512,0.735918,-0.200461,3.585168,0.489819,0.214311,3.468009,0.275721,0.016037,3.485570,0.435644,0.324887,3.284208,0.327246,0.101537,3.392867
620,0.348109,-0.346948,3.414326,0.436047,-0.603522,3.356936,0.479141,-0.947367,3.238361,0.907300,-0.927955,3.591543,0.882386,-0.508924,3.639104,0.848681,-0.176301,3.604749,0.480960,-0.300296,3.494121,0.739054,-0.203367,3.583588,0.480559,0.211376,3.464357,0.270875,-0.000434,3.492713,0.438623,0.306222,3.307328,0.329623,0.060027,3.430976
621,0.341122,-0.340426,3.411754,0.430441,-0.598483,3.357240,0.475588,-0.949771,3.239089,0.909320,-0.930133,3.592697,0.882703,-0.509246,3.640650,0.853124,-0.175390,3.604529,0.477101,-0.294729,3.493033,0.739517,-0.197120,3.581302,0.469046,0.210384,3.469569,0.269128,0.008263,3.494493,0.421454,0.312188,3.304952,0.323830,0.059587,3.433447
622,0.341192,-0.336044,3.405108,0.427843,-0.587570,3.353370,0.478627,-0.938654,3.239018,0.909489,-0.931486,3.592147,0.880584,-0.507434,3.638714,0.855739,-0.166238,3.599894,0.481025,-0.291833,3.489857,0.736370,-0.193016,3.580187,0.467733,0.206757,3.471760,0.262955,-0.002241,3.501585,0.418725,0.323266,3.289793,0.314652,0.099936,3.406840
623,0.340431,-0.355888,3.412000,0.423830,-0.596798,3.351664,0.475709,-0.942480,3.239062,0.906824,-0.925558,3.592547,0.873846,-0.509353,3.641370,0.858593,-0.163825,3.598521,0.483521,-0.291087,3.489896,0.741761,-0.194298,3.577398,0.475329,0.209999,3.465380,0.262353,0.000528,3.499429,0.408721,0.337062,3.276191,0.305598,0.215119,3.312010
624,0.334409,-0.341262,3.408450,0.428470,-0.589720,3.354432,0.474888,-0.941991,3.238442,0.908057,-0.927877,3.592603,0.875593,-0.510485,3.641794,0.859431,-0.166343,3.599145,0.480112,-0.292435,3.488923,0.741947,-0.192784,3.578770,0.457615,0.204552,3.470654,0.255018,-0.011044,3.495045,0.407280,0.332909,3.290506,0.282780,0.203819,3.325762
625,0.339089,-0.334333,3.407379,0.435449,-0.587401,3.354481,0.476693,-0.944711,3.236562,0.903555,-0.926601,3.591153,0.868112,-0.510563,3.641010,0.859804,-0.163353,3.599195,0.476326,-0.289225,3.492568,0.732293,-0.185434,3.581933,0.454087,0.218056,3.469583,0.262903,0.011434,3.490386,0.408042,0.336563,3.286314,0.301886,0.206950,3.323907
626,0.332532,-0.338760,3.404954,0.423092,-0.583801,3.352338,0.466835,-0.940989,3.235084,0.902572,-0.926177,3.587387,0.881271,-0.507050,3.636383,0.857171,-0.157161,3.596350,0.474509,-0.286930,3.488000,0.732266,-0.185749,3.577425,0.454034,0.222769,3.465032,0.264218,-0.004651,3.497952,0.453268,0.348902,3.281898,0.316316,0.132047,3.386083
627,0.333368,-0.339813,3.402721,0.412915,-0.590573,3.351412,0.463811,-0.940540,3.236798,0.904727,-0.923639,3.590755,0.881342,-0.504873,3.639542,0.859411,-0.155229,3.597908,0.470917,-0.280204,3.491420,0.733596,-0.179453,3.579933,0.439455,0.220258,3.467008,0.262092,0.034882,3.484461,0.434005,0.309226,3.313212,0.295512,0.156681,3.358201
628,0.334445,-0.358407,3.404652,0.412020,-0.597588,3.346751,0.460404,-0.935310,3.233951,0.900939,-0.920885,3.588049,0.886391,-0.504577,3.635783,0.867258,-0.157924,3.594596,0.478565,-0.276642,3.489797,0.736572,-0.179878,3.577808,0.454002,0.228401,3.459812,0.259566,0.012948,3.488834,0.410103,0.326638,3.299807,0.315946,0.158962,3.357214
629,0.337944,-0.368531,3.408809,0.417110,-0.611747,3.343690,0.466180,-0.952125,3.233904,0.897651,-0.926979,3.592204,0.874796,-0.506940,3.641193,0.862920,-0.156164,3.595858,0.478190,-0.289644,3.493534,0.735636,-0.182212,3.582351,0.449158,0.221325,3.467483,0.262454,0.014317,3.482085,0.449870,0.312376,3.316252,0.297200,0.111942,3.394234
630,0.345976,-0.350543,3.408247,0.411245,-0.611384,3.347664,0.466824,-0.942480,3.236295,0.899327,-0.929019,3.591888,0.880199,-0.501672,3.638367,0.852605,-0.159095,3.594992,0.485840,-0.279888,3.492418,0.746665,-0.175014,3.576512,0.480213,0.235165,3.451574,0.292694,0.057712,3.468509,0.471581,0.333002,3.297129,0.314427,0.119151,3.393536
631,0.335577,-0.348210,3.401956,0.408739,-0.608786,3.350957,0.467513,-0.939098,3.242239,0.889504,-0.931055,3.591695,0.879951,-0.509284,3.637220,0.849994,-0.164978,3.598943,0.480558,-0.269698,3.493556,0.735081,-0.169841,3.580277,0.466696,0.226143,3.452519,0.287560,0.042868,3.476736,0.441028,0.407619,3.209931,0.331116,0.329812,3.198565
632,0.329647,-0.364640,3.404881,0.409671,-0.616924,3.345037,0.459146,-0.946406,3.237991,0.888472,-0.934655,3.599464,0.877021,-0.510910,3.641753,0.850597,-0.160669,3.599131,0.460597,-0.275266,3.502495,0.729810,-0.175002,3.587250,0.471453,0.227849,3.458838,0.285820,0.081437,3.474041,0.381873,0.402977,3.241998,0.324257,0.270243,3.277681
633,0.327045,-0.346396,3.396876,0.404047,-0.596117,3.354546,0.454863,-0.936503,3.245227,0.891456,-0.917739,3.601180,0.889112,-0.497237,3.635392,0.850534,-0.165144,3.595102,0.468762,-0.264184,3.494247,0.735601,-0.155666,3.576990,0.457878,0.241576,3.445240,0.271666,0.050571,3.481871,0.412104,0.304336,3.325020,0.307188,0.043920,3.428900
634,0.337237,-0.355070,3.397671,0.400017,-0.608566,3.349015,0.452042,-0.936271,3.245290,0.889152,-0.912564,3.600125,0.887209,-0.493153,3.635524,0.847671,-0.161481,3.593414,0.473591,-0.250328,3.496050,0.742548,-0.146856,3.577601,0.474636,0.254080,3.437899,0.295238,0.081133,3.462576,0.440544,0.304132,3.329531,0.350090,0.036226,3.448802
635,0.326553,-0.356361,3.398641,0.387721,-0.605927,3.349643,0.449776,-0.933511,3.245964,0.885364,-0.910421,3.601972,0.885274,-0.491519,3.631448,0.843512,-0.161030,3.595547,0.468735,-0.253706,3.497295,0.737808,-0.147996,3.577237,0.476179,0.254959,3.432102,0.297944,0.092773,3.461120,0.459518,0.404796,3.286504,0.384001,0.156736,3.389334
636,0.336581,-0.368537,3.402709,0.394004,-0.620537,3.347575,0.446802,-0.961082,3.242381,0.886241,-0.907385,3.603703,0.885626,-0.482045,3.631811,0.844485,-0.157185,3.594921,0.466353,-0.271216,3.502272,0.741410,-0.162497,3.583214,0.476908,0.242753,3.448500,0.299822,0.079099,3.475786,0.462363,0.283554,3.353644,0.363585,0.011537,3.472729
637,0.330504,-0.373500,3.403286,0.390681,-0.621681,3.349777,0.442154,-0.959120,3.249615,0.888352,-0.906881,3.605541,0.881738,-0.484453,3.639137,0.850780,-0.160098,3.596709,0.456893,-0.262739,3.501914,0.727982,-0.150197,3.583066,0.461910,0.242686,3.448461,0.302792,0.107734,3.461722,0.470387,0.051004,3.538110,0.348946,-0.064117,3.522376
638,0.331492,-0.359715,3.414412,0.383699,-0.612207,3.353216,0.439400,-0.942745,3.254497,0.884592,-0.890492,3.608427,0.884097,-0.476115,3.635673,0.850151,-0.150217,3.594943,0.447226,-0.254503,3.505499,0.715194,-0.128485,3.584990,0.460692,0.246900,3.456403,0.295308,0.095973,3.459270,0.401076,0.187957,3.446213,0.347403,-0.019092,3.517835
639,0.330588,-0.354625,3.396219,0.394823,-0.586294,3.350078,0.434278,-0.929076,3.262792,0.882709,-0.899832,3.608599,0.893393,-0.468150,3.638342,0.856332,-0.146574,3.595809,0.460693,-0.247677,3.502903,0.733862,-0.135205,3.580264,0.472702,0.233909,3.449075,0.308550,0.096662,3.461782,0.389436,0.283795,3.346491,0.361824,0.078461,3.416060
640,0.337973,-0.344460,3.422777,0.382017,-0.588221,3.349812,0.438195,-0.923568,3.270277,0.880472,-0.889854,3.610596,0.892531,-0.467261,3.642055,0.845986,-0.151290,3.596281,0.445764,-0.251323,3.504685,0.715037,-0.122101,3.580791,0.485417,0.258140,3.441273,0.293717,0.083460,3.468843,0.412973,0.346641,3.275823,0.288347,0.035597,3.467123
641,0.342796,-0.345975,3.398035,0.393105,-0.573854,3.352392,0.434013,-0.909377,3.277753,0.881012,-0.846781,3.613605,0.900074,-0.454820,3.642471,0.850924,-0.146058,3.601007,0.465877,-0.240964,3.512220,0.731342,-0.119602,3.583857,0.463608,0.243416,3.442551,0.284520,0.063412,3.475665,0.437660,0.374227,3.220045,0.342298,0.022904,3.483963
642,0.334241,-0.340816,3.404884,0.383575,-0.563644,3.347950,0.423417,-0.904269,3.287772,0.876568,-0.858105,3.618887,0.911730,-0.451979,3.645743,0.854718,-0.153875,3.605059,0.456767,-0.234165,3.513370,0.733536,-0.113051,3.580199,0.495627,0.253100,3.427501,0.296196,0.086603,3.464615,0.469020,0.298213,3.288429,0.359881,-0.061488,3.547933
643,0.344650,-0.366289,3.405945,0.367046,-0.593371,3.336290,0.427794,-0.906035,3.296160,0.861178,-0.823717,3.621025,0.939812,-0.439664,3.637964,0.867203,-0.150206,3.598232,0.460476,-0.228120,3.512591,0.724657,-0.109756,3.579479,0.463007,0.235823,3.443284,0.267442,0.089621,3.456316,0.434438,0.329728,3.267351,0.331101,0.073464,3.449072
644,0.341861,-0.363078,3.399301,0.366205,-0.591393,3.321795,0.419829,-0.895096,3.311223,0.853807,-0.824932,3.623894,0.940391,-0.434003,3.643193,0.865506,-0.140164,3.592782,0.460234,-0.225045,3.513443,0.728074,-0.108560,3.577612,0.472220,0.245944,3.433431,0.258630,0.081604,3.465071,0.464658,0.298069,3.297915,0.369529,-0.047682,3.540644
645,0.339814,-0.376628,3.402566,0.377314,-0.580657,3.316403,0.424543,-0.898339,3.310342,0.845988,-0.806932,3.619746,0.955417,-0.422985,3.633846,0.874228,-0.150903,3.591565,0.459210,-0.213886,3.505956,0.724070,-0.107404,3.573562,0.431542,0.241202,3.444432,0.264350,0.090296,3.458241,0.472538,0.280006,3.328245,0.352219,0.129031,3.404873
646,0.340539,-0.352258,3.401770,0.371554,-0.559630,3.319785,0.422450,-0.863238,3.313001,0.842179,-0.781174,3.624741,0.965591,-0.417812,3.628615,0.878846,-0.163164,3.589701,0.485956,-0.169555,3.493947,0.756492,-0.092709,3.564383,0.451833,0.246920,3.432117,0.267184,0.104928,3.444327,0.535272,0.215792,3.363940,0.405938,0.138180,3.403441
647,0.327370,-0.363447,3.387753,0.362308,-0.558471,3.314814,0.418359,-0.853158,3.319018,0.836247,-0.766233,3.627639,0.978828,-0.406605,3.620153,0.864851,-0.152234,3.591323,0.472093,-0.174006,3.498214,0.723801,-0.082466,3.566019,0.410653,0.242467,3.432934,0.244692,0.111324,3.436243,0.445233,0.288718,3.312284,0.329922,0.115983,3.421479
648,0.333036,-0.357633,3.398230,0.360097,-0.558165,3.321384,0.419030,-0.842039,3.322315,0.828699,-0.740530,3.624713,0.977409,-0.405451,3.619589,0.876270,-0.165901,3.593535,0.458014,-0.183124,3.495525,0.704074,-0.083302,3.564490,0.370979,0.245483,3.436810,0.211906,0.136672,3.423119,0.453711,0.301878,3.304463,0.312337,0.178879,3.348454
649,0.331506,-0.372609,3.402068,0.362389,-0.557453,3.320987,0.419222,-0.834736,3.318764,0.821032,-0.737227,3.631445,0.986160,-0.407845,3.619988,0.869845,-0.166033,3.595290,0.468024,-0.186536,3.497452,0.713973,-0.097630,3.570875,0.398209,0.249102,3.438588,0.252547,0.136679,3.429409,0.558515,0.127324,3.454133,0.399946,0.016478,3.478754
650,0.327948,-0.372964,3.401068,0.357049,-0.570728,3.312486,0.412064,-0.834367,3.319212,0.816064,-0.738856,3.623684,0.977791,-0.407417,3.613436,0.873802,-0.166232,3.590240,0.469222,-0.183462,3.494776,0.715892,-0.092925,3.566032,0.402184,0.238738,3.439011,0.251063,0.120528,3.425564,0.506222,0.176567,3.414133,0.358994,0.077938,3.446048
651,0.333262,-0.366240,3.390320,0.359207,-0.572794,3.312227,0.411860,-0.835308,3.319253,0.819055,-0.726091,3.619303,0.985757,-0.412071,3.617043,0.875200,-0.167108,3.592892,0.444186,-0.201038,3.491271,0.696061,-0.093474,3.563729,0.376235,0.252970,3.429504,0.238015,0.151867,3.415152,0.484834,0.255731,3.370390,0.321650,0.121723,3.408664
652,0.337657,-0.370136,3.396000,0.360890,-0.574059,3.314528,0.410494,-0.825928,3.322862,0.813371,-0.714477,3.617627,0.982075,-0.416939,3.611839,0.867311,-0.179785,3.597771,0.447462,-0.194922,3.493185,0.690245,-0.090104,3.563114,0.370396,0.231021,3.449675,0.235774,0.107493,3.448021,0.417486,0.212018,3.371046,0.300076,0.113418,3.404173
653,0.342686,-0.377393,3.403821,0.361857,-0.581960,3.304558,0.418423,-0.835488,3.315677,0.813031,-0.717862,3.616558,0.982238,-0.425184,3.611650,0.864972,-0.191792,3.598065,0.447519,-0.200038,3.491998,0.679853,-0.087035,3.566951,0.378158,0.224721,3.453820,0.242343,0.105521,3.439051,0.354986,0.302915,3.301371,0.271734,0.203144,3.331335
654,0.343797,-0.368889,3.402709,0.365958,-0.576340,3.304703,0.408480,-0.832674,3.311986,0.817933,-0.711087,3.617375,0.984327,-0.426699,3.611698,0.863978,-0.203689,3.599853,0.444053,-0.204510,3.492064,0.685332,-0.085909,3.566804,0.384196,0.240373,3.445590,0.241225,0.108061,3.446260,0.365135,0.280897,3.334144,0.244277,0.177163,3.359973
655,0.346137,-0.363326,3.397002,0.375885,-0.578122,3.301632,0.414613,-0.827773,3.318370,0.816021,-0.702054,3.618584,0.990311,-0.423294,3.609300,0.865635,-0.197481,3.601090,0.452919,-0.207577,3.493662,0.681185,-0.087692,3.566076,0.373031,0.217363,3.455680,0.250073,0.092257,3.450848,0.421646,0.227735,3.369790,0.278573,0.150890,3.382609
656,0.343332,-0.370295,3.399996,0.361765,-0.584734,3.293890,0.416892,-0.808401,3.317950,0.818534,-0.692295,3.614487,0.997229,-0.414069,3.609156,0.863333,-0.190650,3.598546,0.454973,-0.198538,3.489127,0.682064,-0.088222,3.564508,0.389312,0.234575,3.441586,0.252401,0.116393,3.425948,0.451032,0.203975,3.387732,0.305383,0.088309,3.426043
657,0.342799,-0.370517,3.395878,0.355210,-0.570929,3.296460,0.416617,-0.806773,3.323151,0.817541,-0.692305,3.619267,1.004576,-0.395963,3.599713,0.867134,-0.188967,3.601278,0.446130,-0.191778,3.496251,0.678582,-0.076182,3.566499,0.384543,0.240614,3.445590,0.248844,0.118685,3.435776,0.401637,0.248198,3.363258,0.265146,0.139026,3.398391
658,0.341259,-0.373826,3.394649,0.366207,-0.585715,3.292798,0.424673,-0.820693,3.318826,0.815718,-0.690718,3.619242,0.988049,-0.405023,3.609926,0.872144,-0.187613,3.596185,0.444555,-0.199722,3.494150,0.684412,-0.084949,3.564339,0.391294,0.234175,3.445757,0.240009,0.068719,3.464208,0.394073,0.390973,3.219044,0.252024,0.252451,3.287467
659,0.338127,-0.381619,3.386824,0.362029,-0.584449,3.292462,0.420161,-0.826654,3.315988,0.817864,-0.693789,3.614302,0.991979,-0.395785,3.607405,0.869101,-0.185340,3.598752,0.453663,-0.199237,3.486903,0.690580,-0.086364,3.561995,0.388640,0.232210,3.445220,0.242019,0.097423,3.442121,0.397438,0.290894,3.300465,0.262977,0.198781,3.332609
660,0.344044,-0.379371,3.390031,0.356278,-0.575216,3.291382,0.421387,-0.819053,3.316757,0.820806,-0.686039,3.615786,1.003208,-0.392383,3.603435,0.866855,-0.191038,3.598754,0.457692,-0.198556,3.486317,0.679820,-0.088790,3.563814,0.397508,0.229756,3.448481,0.256340,0.096999,3.444946,0.389176,0.284867,3.347017,0.281330,0.184489,3.360980
661,0.336348,-0.382891,3.394882,0.364606,-0.585758,3.295289,0.425480,-0.823448,3.315066,0.809149,-0.691529,3.616797,1.007655,-0.402475,3.603484,0.867365,-0.188456,3.597718,0.462666,-0.200593,3.482685,0.678321,-0.080673,3.557202,0.383815,0.228051,3.447160,0.246562,0.086327,3.447721,0.406110,0.297482,3.312309,0.275598,0.196054,3.337737
662,0.340748,-0.381089,3.394279,0.366149,-0.582985,3.302869,0.419516,-0.819315,3.315714,0.815929,-0.696811,3.621397,0.999615,-0.394433,3.605392,0.872024,-0.183040,3.602138,0.448862,-0.191670,3.493207,0.679595,-0.076149,3.565491,0.390311,0.242677,3.440647,0.245881,0.090006,3.454633,0.422717,0.398271,3.239271,0.282324,0.267813,3.285970
663,0.340070,-0.381856,3.396472,0.367822,-0.578793,3.304010,0.418264,-0.817026,3.314536,0.809479,-0.694394,3.616541,1.003178,-0.404573,3.607349,0.860934,-0.186063,3.604128,0.461652,-0.195526,3.488913,0.678462,-0.070777,3.559973,0.395502,0.246708,3.438128,0.260250,0.117561,3.434867,0.429393,0.359725,3.278791,0.280399,0.251185,3.308190
