frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
140,-0.369516,0.073102,3.119805,-0.271341,-0.035989,3.137928,-0.229759,-0.270194,3.005924,0.063681,-0.210567,2.621448,0.180941,0.083144,2.588241,0.012280,0.194146,2.600793,-0.227273,0.359566,3.042726,-0.054762,0.421805,2.797027,-0.318417,0.798289,2.800707,-0.518645,0.662609,3.035659,-0.511697,1.133471,2.853001,-0.632054,1.145277,3.075438
141,-0.367783,0.068355,3.117674,-0.273786,-0.038889,3.138204,-0.230281,-0.271951,3.004122,0.062044,-0.213169,2.621626,0.180223,0.082920,2.591299,0.012429,0.191997,2.598271,-0.231107,0.359972,3.045021,-0.056902,0.418666,2.798730,-0.331126,0.797067,2.811300,-0.533530,0.660210,3.038802,-0.521514,1.139653,2.862306,-0.633347,1.161059,3.097501
142,-0.367693,0.070837,3.114380,-0.278836,-0.033405,3.132356,-0.230391,-0.261198,3.010467,0.063295,-0.206191,2.619060,0.177876,0.082456,2.589586,0.012051,0.192951,2.608881,-0.228718,0.378198,3.036270,-0.050815,0.435765,2.793363,-0.301703,0.802209,2.793813,-0.527631,0.675702,3.032712,-0.514514,1.119639,2.843792,-0.624556,1.145661,3.074360
143,-0.371824,0.068661,3.119661,-0.275712,-0.045664,3.136987,-0.230712,-0.274009,3.006624,0.062460,-0.212371,2.621521,0.181623,0.080907,2.592027,0.010779,0.194271,2.605307,-0.220222,0.364546,3.043168,-0.055731,0.428917,2.798985,-0.357893,0.770428,2.811472,-0.545507,0.723400,3.061908,-0.548879,1.107469,2.851578,-0.613548,1.143848,3.084914
144,-0.371351,0.066156,3.114927,-0.275591,-0.045606,3.135134,-0.231569,-0.273423,3.003874,0.062183,-0.210213,2.622211,0.179969,0.080215,2.594923,0.010691,0.192427,2.600334,-0.225707,0.360825,3.045983,-0.059006,0.425812,2.800790,-0.323570,0.701102,2.752572,-0.522614,0.646695,3.026841,-0.523442,1.116857,2.851627,-0.614388,1.142045,3.093262
145,-0.367249,0.079370,3.119401,-0.272838,-0.036261,3.128723,-0.228081,-0.268098,3.004831,0.060531,-0.210517,2.621938,0.179728,0.079508,2.597759,0.010245,0.192226,2.610234,-0.235879,0.366876,3.044197,-0.060960,0.422174,2.798257,-0.295565,0.740587,2.755828,-0.527074,0.682381,3.031495,-0.503056,1.143198,2.842063,-0.623599,1.161189,3.079860
146,-0.367387,0.085593,3.113458,-0.270633,-0.030269,3.131933,-0.229144,-0.262818,3.010224,0.061120,-0.208232,2.620163,0.176621,0.080160,2.587828,0.008673,0.194126,2.606152,-0.223817,0.378316,3.043546,-0.055327,0.438141,2.797804,-0.311610,0.835831,2.815324,-0.530146,0.693856,3.035639,-0.483331,1.178775,2.856814,-0.621452,1.176231,3.073496
147,-0.374489,0.084472,3.114990,-0.277868,-0.031651,3.133673,-0.231989,-0.271263,3.004393,0.061965,-0.210723,2.619778,0.179526,0.081513,2.591376,0.011350,0.195837,2.606475,-0.222800,0.363434,3.039075,-0.055776,0.420516,2.792542,-0.324990,0.731825,2.753976,-0.520970,0.661638,3.034453,-0.517465,1.137448,2.846574,-0.627046,1.145544,3.084228
148,-0.366663,0.086431,3.115478,-0.274896,-0.024309,3.131610,-0.228107,-0.268507,3.011635,0.062070,-0.207077,2.618135,0.178631,0.084293,2.586241,0.011574,0.197390,2.610280,-0.228748,0.372853,3.042054,-0.059821,0.434813,2.792956,-0.329040,0.738892,2.756171,-0.535193,0.669953,3.034523,-0.523579,1.149998,2.849465,-0.628584,1.165813,3.095078
149,-0.370451,0.082618,3.116389,-0.278184,-0.029037,3.135204,-0.229783,-0.271031,3.004861,0.062672,-0.210729,2.620692,0.182410,0.084225,2.590244,0.012380,0.198262,2.606562,-0.217461,0.383893,3.039650,-0.057032,0.432834,2.794443,-0.365883,0.782305,2.806475,-0.521940,0.673243,3.041759,-0.549171,1.130736,2.840666,-0.624773,1.156940,3.086016
150,-0.370044,0.080803,3.116309,-0.283479,-0.025690,3.128746,-0.228606,-0.266694,3.008091,0.064128,-0.207721,2.623008,0.180168,0.083147,2.591105,0.013010,0.197983,2.607691,-0.232182,0.374255,3.042790,-0.060234,0.434758,2.794290,-0.355752,0.812446,2.810186,-0.535457,0.684245,3.034385,-0.533215,1.163916,2.849719,-0.622760,1.180559,3.089140
151,-0.374257,0.086891,3.114657,-0.284604,-0.023918,3.129513,-0.231100,-0.266796,3.007713,0.066119,-0.205040,2.621629,0.177285,0.082523,2.593513,0.012310,0.197304,2.606324,-0.227894,0.366069,3.043458,-0.055897,0.422079,2.796869,-0.325545,0.812922,2.814697,-0.515170,0.681378,3.041169,-0.512610,1.152690,2.860071,-0.606089,1.170830,3.090665
152,-0.365721,0.087558,3.108714,-0.284043,-0.018363,3.124887,-0.232603,-0.263490,3.011203,0.067364,-0.200212,2.616848,0.176689,0.083034,2.589687,0.013409,0.197147,2.606730,-0.239693,0.362155,3.042349,-0.060198,0.420990,2.794036,-0.311603,0.825903,2.811050,-0.547620,0.666124,3.030360,-0.489869,1.172231,2.863789,-0.614222,1.169084,3.087670
153,-0.362361,0.094760,3.109288,-0.279552,-0.013692,3.124518,-0.230017,-0.259704,3.013540,0.066678,-0.199497,2.620425,0.178873,0.086609,2.593719,0.010752,0.197360,2.608032,-0.229956,0.380869,3.041319,-0.056263,0.435517,2.795809,-0.310516,0.836366,2.818213,-0.531031,0.705090,3.043943,-0.510657,1.160738,2.863142,-0.638853,1.164574,3.075633
154,-0.368360,0.087745,3.112564,-0.282030,-0.019789,3.128036,-0.231144,-0.271160,3.012977,0.066901,-0.203243,2.620677,0.180216,0.086643,2.588859,0.011826,0.198852,2.606056,-0.234966,0.364393,3.040228,-0.055030,0.422963,2.794576,-0.318787,0.819404,2.815311,-0.529357,0.665755,3.047454,-0.502101,1.161422,2.860867,-0.600667,1.175736,3.098934
155,-0.368270,0.086929,3.110372,-0.280753,-0.025604,3.134810,-0.228789,-0.269772,3.006044,0.068233,-0.203442,2.623914,0.180341,0.086225,2.593654,0.013124,0.198729,2.606061,-0.234464,0.360729,3.041810,-0.060915,0.416794,2.797816,-0.343114,0.785868,2.808754,-0.519652,0.667572,3.038140,-0.528606,1.140296,2.855918,-0.605316,1.169728,3.089458
156,-0.359588,0.076093,3.107785,-0.272477,-0.028793,3.128007,-0.228863,-0.270741,3.004710,0.068607,-0.203785,2.623478,0.181078,0.085230,2.596944,0.015814,0.198307,2.606772,-0.238548,0.358782,3.042979,-0.057113,0.419490,2.799664,-0.306007,0.807558,2.809063,-0.525706,0.676351,3.042242,-0.500655,1.150275,2.863351,-0.613669,1.171717,3.092654
157,-0.357761,0.087044,3.110075,-0.266676,-0.018378,3.121237,-0.228894,-0.273170,3.010601,0.063653,-0.205602,2.618670,0.180470,0.083675,2.587836,0.013289,0.198274,2.605170,-0.239857,0.371954,3.045032,-0.056497,0.426758,2.797133,-0.293038,0.844044,2.811599,-0.551802,0.685604,3.037271,-0.494091,1.168511,2.865259,-0.627175,1.172148,3.095571
158,-0.357785,0.070351,3.109078,-0.264804,-0.042957,3.130214,-0.222947,-0.271291,3.003242,0.065574,-0.202880,2.617821,0.180605,0.084385,2.585920,0.013056,0.198558,2.605175,-0.231240,0.364518,3.040534,-0.055732,0.429100,2.795049,-0.301190,0.821452,2.812984,-0.516346,0.692389,3.042954,-0.492934,1.166341,2.857514,-0.644522,1.162665,3.078236
159,-0.358320,0.079640,3.113847,-0.268943,-0.039898,3.139311,-0.222452,-0.280116,3.005279,0.064763,-0.203690,2.615993,0.181235,0.085602,2.591585,0.017103,0.199914,2.609304,-0.232867,0.356745,3.044950,-0.061693,0.420626,2.797986,-0.329652,0.798856,2.809498,-0.549056,0.732557,3.049222,-0.514076,1.140958,2.868338,-0.597973,1.155755,3.093891
160,-0.362474,0.085426,3.106867,-0.268855,-0.029072,3.120924,-0.226109,-0.281260,3.004760,0.061683,-0.205455,2.616979,0.177186,0.084700,2.593579,0.011611,0.198720,2.607054,-0.239492,0.363238,3.047644,-0.061807,0.419124,2.796149,-0.328501,0.814815,2.808745,-0.533652,0.694232,3.035770,-0.518716,1.161502,2.861617,-0.633910,1.168882,3.079884
161,-0.362210,0.085339,3.107264,-0.267037,-0.040308,3.124947,-0.225226,-0.276979,2.998023,0.061332,-0.202465,2.617348,0.178646,0.084190,2.592711,0.008676,0.195624,2.602440,-0.240921,0.359053,3.042792,-0.065606,0.419428,2.796394,-0.323233,0.804047,2.805110,-0.534816,0.655251,3.029802,-0.516227,1.135865,2.847557,-0.632937,1.150952,3.079844
162,-0.365478,0.081348,3.106441,-0.269652,-0.049889,3.132579,-0.223259,-0.280692,3.001809,0.061696,-0.197498,2.615816,0.179700,0.091702,2.594357,0.009577,0.198361,2.605681,-0.242615,0.349454,3.045226,-0.071278,0.411382,2.796061,-0.326193,0.717945,2.745597,-0.553200,0.667598,3.018477,-0.516734,1.148207,2.855538,-0.647687,1.150684,3.060181
163,-0.363410,0.081610,3.102549,-0.268281,-0.040625,3.128557,-0.220862,-0.280299,3.006394,0.062551,-0.198549,2.619458,0.179953,0.094852,2.593477,0.009397,0.201278,2.605499,-0.241390,0.355402,3.050173,-0.072836,0.415212,2.793588,-0.389712,0.772271,2.815587,-0.542995,0.670386,3.020992,-0.539246,1.142480,2.858711,-0.643969,1.150388,3.065636
164,-0.365108,0.080071,3.104519,-0.267676,-0.039559,3.133239,-0.222533,-0.283195,3.003358,0.063456,-0.199014,2.617059,0.182653,0.094301,2.596145,0.009171,0.201216,2.612162,-0.243546,0.357356,3.045290,-0.074607,0.421625,2.800791,-0.371373,0.799070,2.809395,-0.559088,0.734154,3.047296,-0.522680,1.152517,2.865168,-0.652467,1.161564,3.074381
165,-0.367283,0.089560,3.107738,-0.271083,-0.033880,3.131322,-0.223453,-0.285715,3.004574,0.067939,-0.199124,2.612973,0.179903,0.100634,2.601038,0.007644,0.201064,2.609625,-0.240437,0.353149,3.044306,-0.071785,0.422059,2.794620,-0.369063,0.799762,2.813933,-0.537657,0.685165,3.022275,-0.537340,1.151246,2.864778,-0.647553,1.164436,3.079217
166,-0.367043,0.091501,3.103452,-0.274384,-0.021990,3.124371,-0.225193,-0.278877,3.009644,0.069258,-0.197240,2.614688,0.179541,0.102354,2.600431,0.009348,0.200680,2.610739,-0.242201,0.351856,3.045116,-0.068175,0.416104,2.792250,-0.358491,0.795391,2.812521,-0.551673,0.731336,3.045322,-0.517995,1.157326,2.867414,-0.652423,1.154813,3.065566
167,-0.365493,0.085988,3.105942,-0.271998,-0.026224,3.124499,-0.227221,-0.278005,3.006202,0.067562,-0.197352,2.614234,0.177669,0.097427,2.597070,0.011714,0.200426,2.608922,-0.245044,0.359262,3.046931,-0.065468,0.415444,2.792336,-0.344587,0.789050,2.808012,-0.548743,0.723932,3.048618,-0.514580,1.139034,2.865700,-0.635148,1.152272,3.073916
168,-0.369983,0.090711,3.107098,-0.271193,-0.021401,3.125591,-0.223981,-0.279890,3.006899,0.071096,-0.198540,2.616049,0.179473,0.095647,2.597756,0.011149,0.200029,2.610538,-0.243661,0.359692,3.046965,-0.063887,0.417802,2.794744,-0.340112,0.795553,2.804857,-0.539049,0.663593,3.026901,-0.518799,1.142663,2.860920,-0.636443,1.157955,3.081764
169,-0.369776,0.087857,3.114102,-0.271213,-0.028250,3.135442,-0.222284,-0.284390,3.003464,0.070354,-0.197053,2.614934,0.179591,0.095697,2.595021,0.011724,0.200138,2.604504,-0.240804,0.359604,3.043594,-0.063045,0.423866,2.799078,-0.340557,0.803176,2.811361,-0.562083,0.716863,3.071868,-0.519091,1.150728,2.866314,-0.644288,1.156470,3.103084
170,-0.369546,0.090493,3.112571,-0.274713,-0.029365,3.131844,-0.222621,-0.279758,3.006011,0.068789,-0.198474,2.617076,0.178306,0.089696,2.594241,0.011952,0.199876,2.600414,-0.240226,0.368543,3.049878,-0.066930,0.429751,2.804325,-0.343330,0.804534,2.817591,-0.562713,0.739301,3.057751,-0.519992,1.154851,2.881031,-0.635425,1.170391,3.100186
171,-0.361014,0.076099,3.111037,-0.269518,-0.040544,3.135156,-0.224619,-0.287567,3.002612,0.067729,-0.201246,2.617242,0.177518,0.086700,2.592448,0.014763,0.199924,2.603820,-0.237031,0.350372,3.046770,-0.060887,0.414348,2.798655,-0.294123,0.817458,2.814136,-0.523411,0.678536,3.048209,-0.469726,1.162250,2.873318,-0.623706,1.151916,3.105614
172,-0.372398,0.086540,3.109418,-0.277990,-0.028973,3.131941,-0.223838,-0.280010,3.002654,0.071340,-0.199097,2.616658,0.176766,0.089377,2.592428,0.010872,0.198924,2.601035,-0.240485,0.371237,3.046772,-0.061704,0.431233,2.800540,-0.318362,0.818929,2.818347,-0.546628,0.666967,3.033903,-0.513581,1.165239,2.869630,-0.638949,1.172850,3.087640
173,-0.369087,0.087881,3.113950,-0.279264,-0.042528,3.141022,-0.224805,-0.286014,3.004106,0.069933,-0.205647,2.619311,0.179203,0.085971,2.584517,0.015164,0.198639,2.602320,-0.236971,0.353013,3.039562,-0.056403,0.406893,2.793566,-0.313399,0.797337,2.814834,-0.526101,0.665595,3.032285,-0.512402,1.141023,2.865652,-0.626547,1.155493,3.079036
174,-0.369623,0.095381,3.108708,-0.281201,-0.021821,3.125248,-0.225970,-0.275605,3.004903,0.065908,-0.203443,2.620908,0.173861,0.086091,2.594491,0.010078,0.197523,2.607078,-0.238500,0.378958,3.045867,-0.063663,0.428996,2.800947,-0.326350,0.835487,2.813380,-0.542483,0.678434,3.018006,-0.510009,1.176063,2.859302,-0.614578,1.178440,3.064231
175,-0.366587,0.084811,3.115369,-0.273193,-0.032721,3.141220,-0.226588,-0.278584,3.003260,0.070217,-0.200191,2.616084,0.172970,0.091516,2.593082,0.013050,0.198563,2.607081,-0.232249,0.354331,3.043311,-0.056383,0.414298,2.798507,-0.294712,0.805873,2.804952,-0.508613,0.667132,3.039788,-0.497519,1.144160,2.865440,-0.625864,1.158750,3.096151
176,-0.360486,0.083435,3.114325,-0.269249,-0.028145,3.138457,-0.222071,-0.275428,3.004882,0.068401,-0.201648,2.619724,0.178706,0.093687,2.596115,0.014209,0.198957,2.605381,-0.232179,0.370687,3.042075,-0.059434,0.426559,2.795903,-0.312683,0.845023,2.819534,-0.527099,0.704993,3.036033,-0.488652,1.199043,2.870133,-0.628809,1.188432,3.082629
177,-0.360371,0.083158,3.113992,-0.270574,-0.021239,3.136604,-0.226700,-0.275659,3.003097,0.071771,-0.199808,2.619368,0.178415,0.096815,2.598588,0.015536,0.199665,2.606473,-0.231691,0.364580,3.040164,-0.059273,0.427628,2.794103,-0.321511,0.830669,2.818475,-0.545349,0.682825,3.029269,-0.493716,1.187863,2.869592,-0.620549,1.169952,3.086292
178,-0.367423,0.083047,3.117254,-0.275143,-0.022774,3.138257,-0.227439,-0.273957,3.007943,0.071304,-0.203597,2.618869,0.178902,0.093406,2.584999,0.017248,0.200021,2.601027,-0.230679,0.364003,3.042953,-0.054267,0.425947,2.797050,-0.345250,0.809287,2.805423,-0.525294,0.685343,3.036986,-0.533731,1.148205,2.849756,-0.621929,1.172645,3.090080
179,-0.366987,0.082621,3.118301,-0.275412,-0.020612,3.138206,-0.229153,-0.274439,3.008088,0.069897,-0.203837,2.614969,0.181651,0.091298,2.587511,0.016457,0.201238,2.606050,-0.232162,0.369147,3.041107,-0.055858,0.430173,2.798365,-0.339923,0.807498,2.804413,-0.534004,0.674353,3.035732,-0.528528,1.147403,2.854813,-0.609111,1.172879,3.096076
180,-0.367962,0.081697,3.118421,-0.273780,-0.027859,3.140620,-0.232240,-0.273082,3.001683,0.070747,-0.203111,2.613962,0.180710,0.093800,2.590162,0.013424,0.201325,2.603587,-0.229842,0.364860,3.037432,-0.057421,0.426213,2.794593,-0.318493,0.836202,2.810107,-0.519901,0.694510,3.034898,-0.500230,1.180383,2.857335,-0.601868,1.184306,3.100556
181,-0.359189,0.076633,3.113900,-0.272404,-0.028359,3.137592,-0.231659,-0.280840,3.002323,0.069143,-0.205456,2.614007,0.180345,0.095893,2.591226,0.013338,0.200580,2.605758,-0.232179,0.362497,3.041205,-0.060545,0.423842,2.793953,-0.330168,0.806510,2.814175,-0.530291,0.667054,3.038256,-0.521443,1.154152,2.862348,-0.616180,1.172761,3.106433
182,-0.372646,0.082139,3.116769,-0.277799,-0.028305,3.140216,-0.226987,-0.269390,3.002492,0.070443,-0.202578,2.617112,0.183382,0.099867,2.595894,0.011479,0.199342,2.605166,-0.233662,0.371126,3.039276,-0.054585,0.427783,2.797717,-0.311947,0.833698,2.817603,-0.526189,0.707506,3.038412,-0.501246,1.185933,2.864637,-0.645989,1.179675,3.092722
183,-0.367614,0.081437,3.111744,-0.276449,-0.028896,3.132184,-0.228703,-0.275954,3.002747,0.070108,-0.205721,2.616253,0.178777,0.094811,2.591784,0.013450,0.197666,2.604124,-0.235712,0.355289,3.047260,-0.055940,0.415772,2.798376,-0.310877,0.819026,2.817252,-0.535503,0.675875,3.032796,-0.500369,1.160318,2.868534,-0.628762,1.156503,3.085161
184,-0.372173,0.091173,3.107368,-0.272674,-0.040612,3.129286,-0.224146,-0.277830,2.998131,0.067050,-0.202949,2.616724,0.180472,0.090084,2.593833,0.010812,0.196734,2.606862,-0.242762,0.353587,3.039731,-0.072406,0.416262,2.798198,-0.366591,0.790264,2.811122,-0.554080,0.662413,3.008439,-0.530535,1.153027,2.851112,-0.652605,1.151238,3.063634
185,-0.368117,0.092220,3.109486,-0.271625,-0.032386,3.125263,-0.222638,-0.268681,3.001097,0.067523,-0.199905,2.616450,0.180391,0.090746,2.596003,0.008968,0.197138,2.607181,-0.230991,0.358209,3.045916,-0.069493,0.423826,2.796950,-0.374224,0.780028,2.802675,-0.531953,0.647785,3.034899,-0.538310,1.126536,2.856416,-0.647473,1.151428,3.095905
186,-0.373592,0.087927,3.108063,-0.274114,-0.031566,3.128489,-0.224120,-0.275493,3.003617,0.068908,-0.201933,2.614059,0.179113,0.095826,2.596418,0.008916,0.197250,2.607583,-0.241080,0.358147,3.044893,-0.070480,0.419525,2.796290,-0.369129,0.791366,2.810336,-0.548182,0.660729,3.022361,-0.540951,1.146360,2.862533,-0.653731,1.159523,3.078809
187,-0.373241,0.085776,3.109296,-0.273725,-0.034743,3.129557,-0.225547,-0.279142,2.999982,0.068989,-0.203866,2.615033,0.180864,0.097012,2.596342,0.008986,0.197262,2.606875,-0.239858,0.359445,3.044039,-0.070093,0.421682,2.796078,-0.357494,0.801388,2.820688,-0.554615,0.747351,3.044282,-0.532542,1.157238,2.870296,-0.646646,1.164808,3.072546
188,-0.374447,0.090596,3.109842,-0.275204,-0.034380,3.131721,-0.224712,-0.277314,2.999134,0.068998,-0.204308,2.611859,0.181024,0.102407,2.601735,0.008461,0.198893,2.608881,-0.239751,0.359098,3.039167,-0.071733,0.421343,2.797654,-0.358484,0.800342,2.812728,-0.549104,0.739178,3.046950,-0.530465,1.153904,2.871816,-0.651201,1.163723,3.075017
189,-0.372651,0.095911,3.109017,-0.275381,-0.025936,3.134497,-0.225042,-0.277875,2.999197,0.070971,-0.208292,2.616343,0.180196,0.101074,2.599989,0.010157,0.199497,2.610811,-0.243555,0.366684,3.043665,-0.070294,0.427617,2.801976,-0.334076,0.714168,2.725178,-0.553201,0.744432,3.048023,-0.529995,1.156576,2.855778,-0.653316,1.171597,3.076161
190,-0.376327,0.090211,3.112328,-0.276952,-0.029461,3.129950,-0.226994,-0.280437,3.000121,0.070516,-0.207788,2.616394,0.177378,0.093668,2.593889,0.012375,0.199526,2.603064,-0.236905,0.356356,3.042040,-0.067575,0.414623,2.795298,-0.328291,0.792718,2.817386,-0.519373,0.636949,3.023420,-0.507610,1.138033,2.877805,-0.614358,1.158395,3.110233
191,-0.371847,0.094569,3.110081,-0.277520,-0.027983,3.133473,-0.225408,-0.275694,2.997111,0.069939,-0.206842,2.612680,0.178840,0.091269,2.590440,0.013081,0.198588,2.603077,-0.249385,0.363455,3.038191,-0.070832,0.421041,2.796585,-0.343249,0.815563,2.811391,-0.561606,0.725683,3.041771,-0.521137,1.164108,2.858606,-0.647218,1.166587,3.067853
192,-0.370313,0.091901,3.110249,-0.279560,-0.025543,3.128121,-0.224572,-0.276964,3.003161,0.070353,-0.208785,2.617743,0.177275,0.089189,2.600258,0.012063,0.198081,2.607481,-0.242796,0.369206,3.046041,-0.068833,0.428819,2.799536,-0.343911,0.814571,2.823677,-0.561622,0.742080,3.041787,-0.525354,1.159509,2.876774,-0.656290,1.167222,3.073982
193,-0.373261,0.095752,3.112563,-0.277957,-0.020607,3.135092,-0.231329,-0.278842,3.002070,0.073159,-0.204870,2.616836,0.176912,0.089881,2.592399,0.010218,0.197285,2.599858,-0.239886,0.358332,3.045859,-0.062368,0.423101,2.801417,-0.331796,0.802900,2.814748,-0.552691,0.707828,3.066916,-0.508431,1.146453,2.885320,-0.638893,1.143929,3.097945
194,-0.373810,0.090766,3.109447,-0.276450,-0.031482,3.128408,-0.228621,-0.277393,3.002887,0.071047,-0.204705,2.618122,0.176891,0.090361,2.597705,0.012493,0.196022,2.601063,-0.240297,0.370544,3.049708,-0.062598,0.433799,2.798863,-0.331288,0.832946,2.823852,-0.566998,0.743575,3.049323,-0.506595,1.177367,2.879416,-0.653740,1.153152,3.091956
195,-0.369727,0.096373,3.114189,-0.280362,-0.024482,3.132445,-0.235041,-0.280699,3.002354,0.073591,-0.204262,2.614607,0.174906,0.090604,2.591666,0.011545,0.195257,2.602491,-0.241353,0.364324,3.044976,-0.057574,0.424391,2.802804,-0.290829,0.836139,2.831379,-0.539814,0.691496,3.025632,-0.475631,1.184958,2.892510,-0.646490,1.161781,3.090557
196,-0.373325,0.088354,3.112672,-0.285671,-0.035089,3.138238,-0.233433,-0.274660,2.999330,0.073783,-0.202982,2.613081,0.174135,0.091820,2.591182,0.010826,0.195736,2.603472,-0.231863,0.369649,3.042617,-0.056407,0.425612,2.796278,-0.295521,0.824168,2.824405,-0.508146,0.672309,3.041911,-0.490430,1.167883,2.877358,-0.626290,1.172247,3.099996
197,-0.367170,0.088250,3.112437,-0.275811,-0.030404,3.128694,-0.227912,-0.280579,3.001367,0.070619,-0.205057,2.615566,0.182871,0.096964,2.598113,0.013658,0.196989,2.607594,-0.236166,0.373701,3.045582,-0.059736,0.434718,2.801267,-0.329001,0.844623,2.817519,-0.550565,0.685893,3.037158,-0.504907,1.194584,2.871380,-0.639102,1.193803,3.093664
198,-0.370509,0.089194,3.114639,-0.277594,-0.040968,3.136795,-0.230485,-0.277679,2.999159,0.072609,-0.207377,2.612548,0.177486,0.097597,2.590322,0.012069,0.198165,2.603180,-0.228602,0.366227,3.040807,-0.058183,0.422259,2.791145,-0.314029,0.812594,2.819182,-0.547412,0.738500,3.051647,-0.509629,1.157652,2.867829,-0.623698,1.169003,3.092414
199,-0.369470,0.087166,3.119457,-0.279576,-0.038796,3.143789,-0.225894,-0.276991,3.000105,0.073485,-0.204362,2.614350,0.181268,0.097149,2.588969,0.015051,0.197881,2.602088,-0.231383,0.353691,3.045786,-0.056145,0.415967,2.801991,-0.327216,0.817992,2.815937,-0.536339,0.678006,3.039795,-0.516617,1.164561,2.870783,-0.635451,1.160495,3.099819
200,-0.376127,0.087813,3.110018,-0.282657,-0.032941,3.130696,-0.225811,-0.274869,2.997851,0.067879,-0.202548,2.613962,0.174077,0.094037,2.596211,0.009710,0.195808,2.609263,-0.240477,0.356504,3.047540,-0.065829,0.418601,2.797595,-0.320582,0.816361,2.809437,-0.550190,0.659394,3.029898,-0.501758,1.159224,2.861067,-0.647944,1.157121,3.085989
201,-0.367066,0.090242,3.108166,-0.274563,-0.028098,3.122824,-0.227750,-0.271438,3.003762,0.069060,-0.200027,2.614878,0.178497,0.092477,2.592557,0.008410,0.195770,2.606433,-0.231924,0.355816,3.044238,-0.065750,0.422959,2.796878,-0.361406,0.780236,2.805352,-0.553545,0.696824,3.075184,-0.529061,1.128620,2.861196,-0.652359,1.145577,3.094999
202,-0.370141,0.085759,3.115009,-0.268085,-0.038565,3.131783,-0.226399,-0.277238,2.994428,0.069502,-0.202989,2.614295,0.177709,0.091265,2.595315,0.010533,0.196105,2.609042,-0.242430,0.362536,3.043897,-0.064654,0.426993,2.797958,-0.328022,0.819206,2.810026,-0.560367,0.747544,3.053528,-0.505094,1.170543,2.862744,-0.648456,1.173633,3.083352
203,-0.374238,0.091985,3.111195,-0.274763,-0.037789,3.135212,-0.224746,-0.280405,2.996147,0.070158,-0.203348,2.613934,0.180105,0.100314,2.603161,0.007455,0.196418,2.609441,-0.238030,0.359323,3.042032,-0.072641,0.421553,2.797697,-0.353630,0.797045,2.812598,-0.558004,0.736913,3.046238,-0.518296,1.156666,2.865199,-0.662599,1.146835,3.069330
204,-0.370504,0.092486,3.109667,-0.274837,-0.020975,3.130770,-0.222670,-0.279443,3.003476,0.071511,-0.204010,2.618642,0.180742,0.104949,2.595860,0.010059,0.197347,2.605538,-0.238785,0.366224,3.046981,-0.067066,0.428445,2.798062,-0.339624,0.812505,2.820495,-0.548246,0.746964,3.058639,-0.532870,1.153696,2.871636,-0.645643,1.172637,3.076684
205,-0.374231,0.087871,3.114293,-0.274845,-0.029468,3.130690,-0.226400,-0.276646,3.000270,0.071438,-0.204843,2.616512,0.177401,0.098914,2.593022,0.007996,0.197542,2.601828,-0.234297,0.356359,3.041851,-0.066906,0.414646,2.795183,-0.349670,0.794653,2.809229,-0.545444,0.699447,3.080014,-0.527227,1.141830,2.860037,-0.628749,1.151784,3.104154
206,-0.374152,0.090969,3.109412,-0.276572,-0.027414,3.131240,-0.223297,-0.277550,3.001385,0.070229,-0.205160,2.615123,0.180541,0.096578,2.590943,0.011318,0.197716,2.603375,-0.245920,0.365568,3.045216,-0.069893,0.425849,2.797425,-0.345168,0.817218,2.803949,-0.568223,0.722767,3.066615,-0.527647,1.165886,2.858442,-0.642136,1.171586,3.090030
207,-0.368828,0.085928,3.110523,-0.273774,-0.034106,3.128225,-0.225537,-0.279921,3.000382,0.070027,-0.205953,2.616675,0.178269,0.092916,2.594894,0.010093,0.197705,2.605449,-0.239138,0.363887,3.042964,-0.071195,0.424641,2.796828,-0.346522,0.801941,2.813833,-0.560975,0.714193,3.055041,-0.525408,1.148766,2.866408,-0.644543,1.156029,3.077183
208,-0.371289,0.085926,3.109611,-0.275677,-0.031505,3.130235,-0.225772,-0.279253,3.000080,0.070906,-0.205460,2.617706,0.176409,0.091760,2.593710,0.009143,0.197725,2.603410,-0.239146,0.364452,3.043992,-0.070736,0.421570,2.796882,-0.342733,0.804633,2.803670,-0.549985,0.704316,3.070988,-0.526470,1.153563,2.858257,-0.640319,1.164682,3.089749
209,-0.372962,0.086214,3.112108,-0.274884,-0.036899,3.128699,-0.225784,-0.278050,2.998274,0.070663,-0.204668,2.616594,0.178701,0.090864,2.596276,0.009460,0.197649,2.606465,-0.239509,0.365816,3.042929,-0.071647,0.423480,2.796921,-0.339255,0.808079,2.812007,-0.539175,0.636781,3.011079,-0.526655,1.149556,2.867510,-0.640925,1.167471,3.089742
