frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
32,-41.394577,28.556913,226.100952,-30.454325,9.929599,237.473907,-22.063082,-20.134279,234.774796,2.666379,-13.193069,202.678604,-6.335073,16.687931,207.017303,-31.260820,29.384233,216.471756,-21.442848,29.456276,236.647614,-6.379902,32.824642,216.977585,-36.928604,56.991516,208.395203,-53.291759,48.584908,237.010956,-40.812771,86.200806,216.152817,-56.423027,83.787064,236.541458
33,-42.102470,27.687548,225.902573,-30.572952,9.514015,237.461609,-22.030336,-20.416039,234.740845,2.475081,-13.464025,202.745209,-6.066378,16.099897,206.688828,-31.523657,28.554680,216.092133,-21.310143,28.958900,235.999603,-6.373199,32.954109,216.282471,-35.229881,56.295826,207.423630,-54.017548,49.875130,236.457336,-42.096321,81.854965,214.759109,-53.698364,82.745132,235.834152
34,-41.132172,23.931734,224.341690,-30.767601,8.381429,237.572113,-22.210058,-20.602360,234.968018,2.342437,-13.687758,202.891739,-6.336861,15.816096,206.150787,-30.970945,24.355829,214.195709,-21.444479,28.814596,236.238922,-6.581325,32.927326,215.603607,-36.523979,55.742836,209.599991,-52.302509,44.984932,235.363846,-43.556377,84.774780,220.005463,-56.714901,82.411125,235.499496
35,-41.537189,21.475878,224.409225,-30.949453,6.708502,237.432251,-21.355021,-20.615704,234.948273,2.366045,-13.397364,202.859070,-6.647467,15.699438,206.233429,-31.971504,22.457235,214.157425,-20.998409,31.864870,237.381897,-6.600424,34.045944,216.471237,-35.762665,57.817070,209.578156,-54.184288,49.328369,235.193802,-42.029392,87.089531,220.829834,-52.522865,87.631172,237.385284
36,-41.166988,20.378855,224.499115,-31.448660,5.828434,237.091812,-21.308702,-20.799980,234.807831,2.551245,-13.762927,202.807465,-5.752482,15.314880,206.562088,-31.838648,21.749102,214.700867,-20.563063,30.146053,236.545654,-6.334332,34.232410,216.611893,-34.404549,59.250843,211.922867,-53.130699,52.499084,236.040390,-44.105961,89.436363,220.855728,-50.139961,91.935104,238.002899
37,-41.272411,20.962770,224.437790,-31.366621,6.241959,237.019592,-21.276463,-20.898579,234.863678,2.290482,-13.699704,202.674225,-6.140068,15.514592,206.495026,-31.840971,22.459772,214.805969,-20.543411,29.812086,236.451736,-6.516685,33.935333,216.343597,-34.865231,58.765350,212.134354,-52.839130,53.547565,236.189606,-44.463718,90.040100,220.799698,-50.608849,91.816734,237.709076
38,-41.429195,14.904743,224.775055,-32.910614,6.008752,237.485260,-21.198696,-20.683762,235.001526,2.628167,-13.463750,202.533890,-6.081194,16.967583,207.911621,-30.865068,17.480091,212.369797,-21.755674,33.894241,237.031494,-5.959003,37.177944,215.672440,-34.687531,57.665668,211.639526,-51.717907,52.082680,236.287094,-44.038818,89.011497,221.027283,-50.964874,91.727188,239.374207
39,-42.576077,12.382384,223.842682,-33.162224,5.136527,236.907181,-21.518717,-20.433023,235.093307,3.085059,-13.494433,202.580856,-6.054028,16.115931,206.594437,-30.967770,16.370485,211.235260,-21.630514,35.548302,238.043015,-5.713132,39.652241,216.214249,-31.270889,55.503822,211.774490,-53.302132,50.734707,237.509094,-42.768642,91.957474,223.205856,-51.647152,95.630959,239.377563
40,-41.269470,12.891774,223.932617,-33.265995,5.322058,237.197083,-21.446817,-20.466101,235.302567,2.966439,-13.907235,202.409164,-5.816812,15.546068,206.966553,-31.241375,17.284859,212.374603,-20.987759,36.687073,237.222122,-4.468041,40.010727,215.533020,-32.305569,61.795483,215.860077,-53.729980,55.436226,238.677628,-43.018993,96.562279,223.700806,-54.020275,96.201294,239.747360
41,-42.633667,6.838563,225.533463,-34.108170,3.219268,241.450241,-21.765306,-20.909489,234.900208,3.026212,-14.603106,202.679276,-6.149089,15.045278,203.658859,-31.226074,12.618148,211.364563,-21.804646,36.757542,237.828232,-5.621475,40.875076,216.485229,-31.417759,67.043709,217.741577,-56.593342,59.913109,239.445877,-43.747303,99.071747,221.817017,-52.668976,101.174660,243.573013
42,-40.921391,4.312961,225.016113,-34.428108,2.628634,241.356140,-21.823769,-20.935120,234.822708,3.279755,-14.872090,202.567963,-5.790764,14.118813,203.247345,-31.007753,10.298875,211.057953,-22.748478,36.948063,238.023376,-6.341192,41.406170,216.338791,-34.167667,65.398979,214.561066,-58.032684,59.635422,241.644836,-43.810524,100.423805,220.803299,-54.450287,101.078171,244.205246
43,-42.684498,5.600409,224.357208,-34.357113,2.571966,240.988022,-21.964523,-21.104277,235.346481,3.037113,-15.007576,202.842255,-5.315229,13.130204,203.152573,-30.835537,10.160852,210.073059,-23.030327,34.799633,238.498199,-7.435099,40.723892,216.551987,-38.684875,63.295918,213.977020,-58.892239,56.567638,241.435150,-47.178253,97.409195,220.932312,-55.886101,93.910622,245.801437
44,-42.984165,5.708426,225.279007,-35.560810,1.868116,240.425125,-22.566076,-20.995361,235.556854,3.299056,-14.871467,202.869476,-2.810943,12.917735,204.155121,-28.093719,10.571821,211.449661,-23.438358,32.473068,238.025879,-5.907604,38.470367,216.436783,-30.057598,66.649918,214.941071,-58.740520,56.193592,241.746658,-41.230816,98.018318,221.901672,-56.178139,92.420082,246.385239
45,-42.733952,3.110381,229.177719,-35.674271,1.757800,244.261078,-22.415091,-21.737028,235.441040,2.828749,-14.572203,203.148773,-3.073997,13.200212,199.813370,-27.904116,9.073704,209.307739,-23.250675,33.602360,238.463120,-6.374141,39.241917,216.208954,-30.079182,67.041580,216.117249,-56.316929,51.461773,235.582520,-44.770725,97.574806,220.397766,-59.757317,94.301765,243.030655
46,-43.481800,2.503349,230.193344,-37.131378,0.870187,243.443085,-22.679760,-21.522291,235.528336,3.213993,-14.843140,203.224808,-2.418316,13.598806,201.402481,-27.918640,8.539965,210.758759,-23.012880,34.681782,239.167099,-5.784475,40.093735,217.269608,-26.557623,72.875946,219.153336,-57.524750,59.083458,237.485535,-40.143448,100.524979,222.479904,-56.101940,91.825272,243.957947
47,-43.193897,2.714490,228.881485,-38.102642,1.143618,243.664368,-22.477259,-21.292276,235.335709,3.240747,-14.698797,202.972916,-2.129503,13.686770,200.725662,-26.677082,9.075932,210.300690,-23.460947,35.344601,238.667374,-6.037194,40.692688,216.656937,-31.811058,69.717133,216.070145,-58.517769,59.984802,239.304291,-43.205700,98.637436,221.005722,-55.286591,93.162384,246.304932
48,-43.419449,3.638841,228.808197,-37.954582,1.708903,243.337158,-22.620890,-21.419731,235.341324,3.200367,-14.600046,202.987396,-1.876007,13.644719,200.614548,-26.914660,9.674009,211.033340,-23.780394,34.458286,238.477936,-6.768230,39.885544,216.030670,-31.097044,68.893944,216.084671,-57.067410,52.417637,238.389481,-42.719082,100.736015,220.906647,-54.985378,94.195580,246.001160
49,-43.798897,2.575464,232.219772,-37.715172,1.378155,246.933731,-22.273626,-21.426697,235.575806,3.415591,-14.877679,203.009247,-0.921027,13.786300,199.398666,-25.375982,7.639747,206.902573,-22.901402,34.977470,237.982010,-5.292967,39.585827,215.706741,-21.811823,73.799362,216.974442,-58.048237,58.680485,238.363373,-36.894875,104.305550,220.482788,-52.884754,93.442513,246.286011
50,-43.110649,2.789075,232.275742,-39.520229,1.884848,246.643356,-22.511730,-20.763111,235.721512,3.005129,-15.092114,203.200989,-0.240513,13.816202,199.508560,-24.672832,6.244083,206.798538,-23.362745,35.573242,238.033630,-5.635924,39.318439,215.544083,-27.790180,70.223557,216.984909,-57.264149,60.286095,238.363876,-43.850990,100.844353,219.215439,-56.251350,95.857178,244.058334
