frame,joint_16_x,joint_16_y,joint_16_z,joint_14_x,joint_14_y,joint_14_z,joint_12_x,joint_12_y,joint_12_z,joint_11_x,joint_11_y,joint_11_z,joint_13_x,joint_13_y,joint_13_z,joint_15_x,joint_15_y,joint_15_z,joint_24_x,joint_24_y,joint_24_z,joint_23_x,joint_23_y,joint_23_z,joint_25_x,joint_25_y,joint_25_z,joint_26_x,joint_26_y,joint_26_z,joint_27_x,joint_27_y,joint_27_z,joint_28_x,joint_28_y,joint_28_z
35,0.414965,-1.003050,4.411584,0.485921,-0.999027,4.328341,0.613613,-1.375061,4.356782,1.160747,-1.281761,4.732141,1.263052,-0.785132,4.700809,1.145706,-0.807944,4.749279,0.543174,-0.679343,4.580010,0.849841,-0.520875,4.715166,0.633764,-0.052327,4.694963,0.132066,-0.410572,4.645024,0.612743,0.249938,4.435009,0.317264,-0.228892,4.602032
36,0.406309,-1.007545,4.389458,0.488963,-1.059754,4.330189,0.607637,-1.379037,4.351938,1.155466,-1.270482,4.721742,1.255482,-0.806419,4.704049,1.143446,-0.770491,4.741225,0.546994,-0.690601,4.586361,0.865790,-0.524736,4.710894,0.768383,-0.027793,4.655092,0.149634,-0.425207,4.654419,0.613134,0.228517,4.472251,0.259215,-0.246666,4.626712
37,0.410578,-0.976939,4.403865,0.476428,-1.001733,4.347947,0.605883,-1.367303,4.350904,1.152036,-1.281097,4.726829,1.260820,-0.788552,4.702150,1.133406,-0.770918,4.747339,0.546364,-0.691135,4.585522,0.852992,-0.524663,4.716520,0.731642,-0.021966,4.656986,0.140765,-0.419311,4.646137,0.616630,0.229020,4.460058,0.350004,-0.213468,4.594281
38,0.410173,-0.993612,4.395480,0.496690,-1.004106,4.335439,0.608605,-1.379662,4.351607,1.157347,-1.283202,4.722123,1.252667,-0.801545,4.705611,1.140649,-0.784456,4.753731,0.555469,-0.684016,4.591012,0.863582,-0.528630,4.718386,0.734035,-0.029453,4.658536,0.142656,-0.415764,4.650792,0.614391,0.232499,4.470553,0.368909,-0.184295,4.584044
39,0.411206,-0.987129,4.394360,0.485317,-0.979719,4.329555,0.614383,-1.374907,4.350159,1.152834,-1.285585,4.723502,1.275506,-0.765156,4.691068,1.138932,-0.773838,4.744026,0.553144,-0.684324,4.589126,0.871024,-0.537843,4.720007,0.646765,-0.071760,4.702511,0.139068,-0.419964,4.644267,0.580511,0.242234,4.465075,0.381680,-0.191003,4.576973
40,0.416861,-0.992584,4.400304,0.519009,-1.020606,4.322909,0.618391,-1.381754,4.355557,1.148770,-1.266817,4.725858,1.290121,-0.766018,4.695659,1.144766,-0.782534,4.753493,0.553568,-0.683196,4.593024,0.858634,-0.510527,4.716015,0.599230,-0.048904,4.692060,0.125157,-0.418799,4.635002,0.571063,0.221387,4.475990,0.347397,-0.224871,4.605747
41,0.406450,-1.001008,4.408484,0.495781,-1.040923,4.325376,0.615090,-1.377806,4.350441,1.161989,-1.266158,4.725992,1.266567,-0.799937,4.702078,1.141008,-0.773422,4.750763,0.550713,-0.665281,4.581113,0.857697,-0.498503,4.715735,0.637709,-0.020631,4.669516,0.134500,-0.402591,4.648181,0.606734,0.272696,4.396921,0.356701,-0.247725,4.613906
42,0.418775,-0.987487,4.411684,0.502439,-1.006130,4.319702,0.614957,-1.374632,4.354297,1.156686,-1.259791,4.728354,1.260021,-0.801006,4.711502,1.140911,-0.758880,4.747416,0.550359,-0.681904,4.588289,0.861048,-0.511230,4.718532,0.653806,-0.063286,4.698176,0.123574,-0.420383,4.631643,0.602670,0.278909,4.419120,0.382948,-0.255088,4.614054
43,0.429427,-0.974968,4.402213,0.515317,-0.986064,4.320546,0.615931,-1.373112,4.354580,1.153573,-1.266682,4.726063,1.244987,-0.767925,4.697813,1.145466,-0.775508,4.747600,0.545643,-0.684357,4.584266,0.853470,-0.509856,4.712342,0.656141,-0.048131,4.685185,0.134132,-0.412950,4.648240,0.598832,0.279566,4.409724,0.225994,-0.253918,4.631377
44,0.414200,-0.989987,4.402551,0.500199,-1.024156,4.320725,0.616256,-1.385143,4.352703,1.159369,-1.263249,4.727214,1.285108,-0.783065,4.691179,1.140444,-0.771453,4.750671,0.544676,-0.682705,4.584102,0.848168,-0.510951,4.713889,0.645246,-0.026332,4.680812,0.128996,-0.418187,4.649112,0.607204,0.273742,4.408176,0.311379,-0.228108,4.609122
45,0.416751,-0.989592,4.412276,0.507491,-1.028428,4.321436,0.611753,-1.375273,4.353576,1.155420,-1.264807,4.720609,1.273485,-0.798006,4.690540,1.148816,-0.770519,4.746916,0.545992,-0.682073,4.583488,0.850134,-0.507983,4.708201,0.647093,-0.035064,4.683298,0.137407,-0.424500,4.650290,0.610454,0.262689,4.419302,0.236424,-0.262351,4.637267
46,0.417404,-0.988958,4.409283,0.496169,-0.999014,4.331912,0.615601,-1.372836,4.355442,1.159376,-1.263884,4.725392,1.270931,-0.795074,4.701730,1.145968,-0.769772,4.746316,0.551222,-0.685738,4.582655,0.863307,-0.518098,4.711282,0.752984,-0.009752,4.646206,0.139687,-0.427395,4.652655,0.597443,0.212370,4.465222,0.303617,-0.227853,4.613031
47,0.415713,-0.974934,4.398258,0.497127,-1.007852,4.332224,0.611492,-1.372299,4.354000,1.155276,-1.266535,4.722893,1.265345,-0.794678,4.706012,1.136812,-0.771269,4.749281,0.550162,-0.690504,4.581289,0.856688,-0.527306,4.712407,0.653313,-0.063007,4.695610,0.137229,-0.421401,4.647914,0.600010,0.291050,4.398758,0.331942,-0.242988,4.603610
48,0.420457,-0.991351,4.391929,0.499025,-0.992434,4.328914,0.621840,-1.367300,4.354890,1.157173,-1.274050,4.721744,1.258058,-0.797758,4.699754,1.133385,-0.782177,4.748449,0.550417,-0.684975,4.580859,0.854426,-0.525423,4.712756,0.618750,-0.060670,4.702500,0.144708,-0.408289,4.652423,0.570976,0.268261,4.451158,0.426993,-0.159913,4.555415
49,0.411302,-1.007593,4.395401,0.475695,-1.009927,4.330749,0.613528,-1.377656,4.354583,1.156874,-1.277842,4.723573,1.255909,-0.800539,4.703773,1.136378,-0.775575,4.747066,0.547911,-0.686686,4.583851,0.856605,-0.526056,4.715332,0.640955,-0.071836,4.699873,0.143383,-0.413324,4.645504,0.618392,0.257677,4.446644,0.295019,-0.207988,4.598475
50,0.417092,-0.996249,4.393045,0.494402,-1.005965,4.336733,0.613974,-1.373687,4.352568,1.152919,-1.274452,4.723957,1.248538,-0.787874,4.708013,1.125762,-0.770881,4.756024,0.552149,-0.687799,4.593952,0.857093,-0.535895,4.721807,0.649835,-0.065601,4.706000,0.149711,-0.407744,4.645824,0.622308,0.297499,4.427896,0.362882,-0.187610,4.585826
51,0.411486,-1.005340,4.402432,0.498102,-0.992875,4.334209,0.611190,-1.372862,4.350083,1.150800,-1.281777,4.726187,1.250327,-0.789989,4.710126,1.128354,-0.785665,4.752666,0.552336,-0.684248,4.588915,0.861134,-0.526142,4.720166,0.641069,-0.063216,4.700315,0.141060,-0.409395,4.635043,0.627803,0.275416,4.443962,0.332583,-0.217475,4.600295
52,0.413309,-0.994268,4.398860,0.504263,-1.003248,4.337362,0.612073,-1.374192,4.344302,1.151392,-1.273502,4.721181,1.261941,-0.783185,4.701489,1.131138,-0.783088,4.750949,0.556819,-0.678893,4.583964,0.864146,-0.524324,4.717704,0.644042,-0.057459,4.689399,0.134906,-0.410997,4.645746,0.643600,0.251551,4.458822,0.342627,-0.214465,4.596985
53,0.411267,-1.008775,4.404180,0.501207,-1.021953,4.345173,0.614044,-1.378341,4.346281,1.153090,-1.274574,4.725482,1.262472,-0.780443,4.703838,1.129637,-0.782167,4.749563,0.559152,-0.680808,4.582422,0.865137,-0.522602,4.716933,0.644276,-0.062686,4.691894,0.140214,-0.408302,4.636605,0.653173,0.267473,4.436463,0.344409,-0.211524,4.593523
